4747	4346	14822
414	1076	30512
451	1447	24944
2341	975	5741
3905	3504	10765
4216	4194	15806
3689	1375	15335
3061	3343	6515
524	1913	30637
2677	3049	19365
912	2812	23898
4963	3329	5462
650	272	22388
565	1508	20639
1908	314	23791
3060	673	21740
2876	959	895
2932	192	24872
3903	2268	23636
3356	3803	19752
1139	2214	9290
2367	2723	12078
24	4056	17665
2451	415	18516
4379	44	10938
3855	1073	7971
1397	1604	20177
4728	2935	10481
1838	2113	18423
2470	989	264
2048	794	20948
4632	540	29648
2787	2960	11552
4763	3390	28813
402	332	19249
3805	2041	18364
3829	952	31141
3888	385	9865
3978	4333	565
3824	4707	24201
4534	3362	30219
3065	1566	21684
2629	4547	2565
160	3516	3837
4673	2866	27969
769	2645	30146
499	4787	7780
153	2285	31833
4524	2897	6168
584	2992	2560
2959	481	716
4516	3061	269
4011	4594	3889
3355	4595	29674
3909	2862	10473
1469	2969	2782
3035	3789	9633
1288	3704	23776
1990	3955	1106
1291	17	28477
3241	906	4401
3868	345	19657
1623	4494	16260
2901	168	4784
1929	947	26330
2604	1477	24871
510	4053	5655
2642	1628	24112
3921	3840	12256
1849	4855	29033
4463	4269	3795
4155	688	732
1389	4607	10432
2503	2387	30599
570	4903	5246
2724	46	4248
2310	3457	25515
4720	2212	6851
1731	1108	24047
3648	1191	19413
2938	4217	6987
3722	545	12298
4789	4048	19129
745	1026	15004
4065	4158	19100
3339	53	8000
1092	918	16195
854	4966	4934
3041	2469	113
3576	3864	9908
1668	2461	26036
1369	3300	24630
4074	2901	9918
385	3404	12830
3906	365	29772
4889	3016	20379
2820	1353	25949
1671	341	20833
3874	2461	1718
4440	4952	31683
2286	455	12211
2179	2312	30417
1183	1096	7241
2795	2792	13660
2711	2124	4173
3119	1033	17126
174	379	9049
521	3579	6660
4347	4020	12008
2300	1527	15021
763	1174	20832
622	4882	22282
2513	4495	10547
1797	4371	7268
1892	3272	16121
4902	3322	317
836	4507	9457
290	4638	24927
1813	498	11670
662	305	4895
382	167	25673
478	4794	16583
2899	567	20510
1300	1819	13875
172	3451	29061
1493	3692	17116
4551	799	15489
689	3139	13818
3538	623	13525
670	3734	9605
2502	1779	19926
2310	1079	15899
1949	372	5034
3691	4592	8862
2612	3157	4941
2639	320	21471
1392	2566	6163
1226	646	20694
2429	3994	18931
3373	69	8862
3569	1030	26710
558	3625	11956
2151	3090	4842
2487	3207	9494
751	1970	25194
3821	1945	26860
4379	418	21825
981	2891	11103
549	4679	16536
2478	4233	31715
262	3358	741
3076	4729	16833
2713	2229	25106
4655	186	2683
1333	3635	8055
4809	3191	2604
2539	714	22442
226	4649	23681
2832	3341	22593
4523	1416	8407
1949	1168	22743
3376	1723	6642
2664	3088	13638
4791	1088	19892
2528	2263	30903
2051	2429	11772
1331	3732	31267
737	1761	21846
4652	1283	21049
4389	1444	28931
1708	1208	24119
2579	2672	8423
2586	4001	4275
2489	152	7965
3675	2730	24084
4162	899	10581
971	1777	26415
1585	1892	2840
4368	2377	12397
4929	2276	31673
1309	4655	3772
359	1911	10617
1227	935	20745
3809	1628	8952
2710	2332	13686
863	1361	14771
450	1687	6476
653	2236	23147
337	3026	3085
1220	2220	1301
592	1193	22355
4952	3968	3107
333	4812	23964
3155	2850	11252
2990	1509	21933
2897	2699	14198
3959	3257	12098
2016	3450	21471
3942	3108	23010
2955	879	19327
2440	4134	16210
136	4411	10503
2897	4062	24858
197	1331	27394
1885	1237	12601
2905	2974	8311
269	3069	8399
678	309	26735
3233	4981	23543
2223	2729	29164
247	2025	22852
3298	3616	5515
3963	4152	11198
3547	122	3690
679	4299	10515
3052	3309	7459
4270	3647	13656
2498	430	10497
1602	846	9062
1938	325	30041
200	1335	13544
732	4652	16756
3755	3393	9948
2198	276	26788
3342	2992	20852
4367	2443	17176
224	4124	14368
3475	4456	2774
465	1135	29708
144	1546	237
2759	3027	18061
794	3270	293
2569	3564	18579
4563	1644	20650
4634	3759	7674
1918	613	20528
2784	4034	24074
2399	2858	27381
433	3619	22157
2101	4482	31216
3641	2711	6745
2476	1193	15702
454	125	16555
3703	1426	25105
1531	243	20656
3085	1316	16918
2184	1343	1128
1187	1408	28454
1073	4522	29520
1065	4955	16830
1876	3561	9786
1781	4279	29398
4627	385	19459
2588	207	9827
3586	4762	17184
2792	2835	1010
3996	1479	8089
3216	1669	17187
3375	144	756
235	301	17220
151	1656	3533
2096	2184	10905
4383	1197	27221
4937	4038	148
1743	42	15826
4009	1689	26440
4263	4347	1531
3543	4473	30407
2625	3697	9392
2157	2205	26788
3601	1752	1080
472	3532	2487
3606	688	5140
977	2180	22862
3435	1932	15244
4319	3413	2199
1273	3785	31983
4610	2012	31745
1133	3078	3984
4569	1543	21892
4052	682	3172
3503	1996	29068
3189	385	26474
4011	3320	2402
4302	4689	3874
2165	4373	30085
4010	1638	17921
2387	1878	7071
1720	2211	24029
4576	1851	17636
46	2273	24357
2676	2383	20740
2593	3172	13346
1846	4880	25464
4337	4870	6049
3399	4941	25890
4196	241	26441
3015	327	8564
2759	1999	7793
1108	2857	4561
1713	3373	27320
462	4012	9232
2914	1574	13189
1745	3451	30628
12	4855	19217
3708	2589	16154
4436	2112	30723
2628	122	30952
2971	3655	13685
1592	1875	17381
4013	1083	2156
2704	2134	2022
4675	2366	23607
1780	1830	4017
2962	3229	31269
43	3541	20909
33	2834	21861
4993	288	4346
1221	516	7929
161	2612	14120
1399	1767	14567
2257	3932	23625
90	1531	3289
4447	518	1091
1958	3126	29597
4525	3170	31255
1910	3274	20458
4559	4320	26290
3833	144	11242
2279	4881	15958
4308	3046	13055
1334	3966	11072
1685	1436	27652
4403	3686	23650
847	4196	1910
3241	4227	17651
2833	4305	26850
1983	2793	10205
2705	3589	1017
3332	3200	15638
2605	2290	27733
2447	3722	1705
3795	1558	8307
4660	4430	1726
2597	1119	21065
3687	3858	3729
702	3535	16243
969	3278	13531
4129	542	22152
382	3018	5846
1232	3850	27239
2985	2958	15734
2879	1979	21586
4808	3309	8572
4242	4456	609
2102	4215	7418
3177	4771	24050
1589	1046	10005
2737	3245	18431
3155	4701	23172
4307	4894	7955
4748	743	4548
4484	4676	5865
2907	2122	7119
4996	4642	9720
2430	775	24695
317	1323	6849
1508	4224	2465
2763	1004	13187
3599	2062	31850
1067	516	15855
3427	3782	17877
2670	4048	4237
4151	3779	28039
4876	3888	25240
2903	546	20207
607	2826	22459
4596	1932	16344
3525	3562	25623
2784	3085	19231
3921	746	11682
2100	2669	16652
3953	302	24610
1475	4072	13560
174	1941	7188
2905	703	4086
4345	187	3205
4070	1180	6647
2952	3297	22432
4741	500	28487
1832	2132	15087
4195	2486	26704
4274	1688	22487
1690	4138	22551
4234	3359	27670
3803	1161	27181
1483	3794	27766
1143	868	30550
776	1737	8057
4751	1502	4149
906	4204	23695
755	1001	27377
1422	3340	4491
453	965	23030
2375	1268	31267
3764	2530	3876
1329	812	25158
1176	674	13410
324	433	25373
3062	3249	28236
2193	2712	30115
485	4883	28640
4499	2312	12691
47	3403	1086
1180	4274	31173
3960	2491	18748
3308	3432	6031
3445	3792	14560
1157	4179	27462
4539	356	17762
1921	210	19740
10	1502	19485
4747	381	31651
622	2011	25527
2018	2589	15685
3628	3362	27588
2727	4390	6586
1690	1109	14322
3954	3733	25282
483	2957	25814
4001	4989	7621
2611	137	30982
492	684	313
3703	1163	13889
3207	2770	20005
900	1576	9588
1120	1223	30721
4616	3514	14212
2136	1043	17322
3609	1204	24807
1119	874	6794
2699	633	23232
3630	2185	6867
547	907	2604
4610	4741	10518
1197	3590	31420
2299	1978	15779
14	638	6564
4226	332	18935
4221	4637	25089
4820	141	17696
2268	3150	18454
2309	2072	25557
199	682	23089
2444	4823	10904
3684	1847	14042
2363	3359	6961
3256	1463	25625
4268	3415	7162
3632	2151	30005
3041	2309	31144
2075	1942	30111
3436	3296	11827
2765	61	3222
321	4797	22489
681	758	10072
4796	684	11611
3206	4216	7641
590	489	25133
2898	1627	3574
956	4918	18921
3056	3940	7537
2412	709	14317
2511	4814	8409
4564	4388	24100
3372	1790	21982
2247	3742	18813
1805	3767	29251
2395	3557	25421
4233	2578	20326
558	3380	15760
1691	4622	22922
353	3045	30244
1388	1113	22373
1942	3437	11769
3938	2399	28258
4889	3191	9321
2755	4126	18377
4748	2493	10784
2962	237	29021
1124	1507	3515
3707	1376	25311
3558	1221	13465
1578	218	15691
4873	4934	10975
427	3205	2826
1355	4272	10209
268	1196	4840
857	3433	18497
4072	1749	234
1867	4922	19363
1420	2824	7399
56	4946	23918
808	4435	5892
1043	1157	31819
3599	2935	24399
4529	1811	20517
4453	2071	26015
978	700	1955
4944	3683	21036
1947	904	24108
2453	759	19237
3147	1900	20942
3792	655	16121
3850	2482	21812
934	4333	30862
3446	2785	29823
2061	59	27528
3765	4880	12485
877	626	1607
2446	2988	7178
437	2863	1086
3627	2623	3563
4916	949	20738
404	1183	19134
520	2702	28229
301	4092	31555
4956	102	7913
3901	3335	16465
4267	4470	6915
3570	3049	22570
412	2150	753
1173	4535	15456
1612	3966	18499
4693	4831	25856
2453	1368	17875
199	3141	16101
3	1477	23699
4647	1519	876
4828	3385	23833
3141	41	22492
616	3965	12619
3975	4701	1552
456	3906	19143
3793	2674	23722
726	2928	8016
2383	3490	6604
3469	3873	21989
2789	3850	10596
387	851	13418
2176	3106	5250
2048	4564	6033
4690	2192	21801
3270	1337	82
4567	528	27208
1930	4100	25922
2082	2128	16091
2329	4689	4484
1371	491	8609
4228	2538	28226
545	3117	7168
4660	4942	3021
4794	2538	20373
3921	2950	27715
2374	148	30091
1024	2332	9224
942	3457	12850
2497	1827	12253
1507	3463	28875
4362	4694	2174
1222	3240	29281
2415	3366	26151
3732	700	11925
4688	282	6917
633	1858	17246
1003	2627	22163
2960	1332	9330
4669	3354	14900
4880	2077	22910
1830	3046	15981
3985	879	573
458	4362	578
995	1567	5461
242	1967	28328
3633	247	29532
1485	3086	6306
2794	3047	17878
871	574	3860
3673	3606	26233
4620	247	20614
2513	378	25569
4240	3792	19826
4886	869	4139
2963	4334	6394
489	2659	18917
3647	2407	20586
235	3013	5456
3313	4047	24738
4429	435	19357
2986	168	12036
2582	1862	6370
2326	362	19803
2341	296	8606
2154	1030	26469
2339	3868	1499
3235	918	22366
4217	291	8329
4098	1463	5216
2446	3099	24865
238	3344	12920
4542	4129	25034
692	3604	5975
2590	1333	27046
1189	4772	4916
2902	2825	26267
3818	1843	8337
4705	3746	15470
1888	1265	20335
4653	4202	17710
1098	3640	7240
490	2094	29367
1985	3406	26319
2253	3672	16005
3224	3380	23875
915	4237	23264
4112	2349	15882
1378	48	18786
555	1582	21217
401	4503	2101
3308	351	31299
2370	2334	12999
3958	3728	2378
2921	3332	7661
2975	4307	31222
3939	2811	5727
3310	4810	25211
723	4461	24387
1014	4711	7571
4195	1534	343
3392	157	15450
1305	1604	27537
4131	4926	1387
690	4978	23074
425	1613	17751
1992	1767	30226
1689	85	2615
4927	1199	5541
431	694	3178
3238	3987	1961
2689	105	22937
1990	3462	27203
516	1184	2333
1363	3823	18931
1323	2880	5553
141	261	24983
357	3	16321
2850	4307	13690
3134	444	16189
1220	4368	24313
2036	2999	30317
2037	950	31184
4232	684	19311
3499	457	15508
3249	629	17061
3714	1411	18306
3036	54	5511
1253	3869	29557
4745	2927	4575
1088	3309	19665
401	4482	14410
3685	3271	27139
398	1350	31661
3556	3710	27605
2116	2307	18546
4030	3225	19375
4596	1366	26025
2478	3609	24542
918	2179	27775
1191	3912	27814
2865	2075	30298
220	4375	23730
649	4159	7680
2629	2224	11755
4815	3231	30202
3480	2458	29100
3026	2676	26889
3208	3471	4755
1846	320	29341
1188	2746	23846
151	3707	17553
1763	2693	23603
4797	3655	8100
3975	176	30052
4339	4957	16563
2783	228	10126
4280	3486	15080
1433	4317	12624
1277	306	2471
493	104	30182
4255	3688	17769
305	3055	8292
3691	1239	3963
3763	3329	3840
2781	593	19989
3956	2530	9300
2377	2658	13887
3953	4775	22794
877	1085	28389
3477	4286	24680
4549	86	25279
884	827	2913
1191	66	1184
2924	3793	2136
2130	1744	27620
3545	3977	31928
3218	4796	18737
4279	3491	30790
1525	3819	8560
2216	2151	8805
1108	1697	5735
4940	2564	11336
4888	2230	30711
582	1308	13986
2827	1366	30463
4288	2073	25603
1724	769	27243
4	3428	30259
3300	1511	9798
2909	4082	19129
4024	1338	6340
2327	3815	13732
1561	4965	14156
4290	4774	22141
2682	955	2380
3794	2441	12883
3669	3187	27460
2229	4772	26248
4102	2947	28029
546	4434	8707
4176	3121	686
2148	565	24998
961	1487	17633
2056	3871	8443
3637	246	996
4683	2317	19512
4890	1908	16888
441	3859	6465
16	3605	21643
743	2174	1487
1953	4826	23010
1213	4789	26476
4358	418	2273
3901	2527	7971
993	2989	19457
4664	1663	24704
549	1890	17232
3298	4147	294
3602	3432	12772
876	2258	21102
1801	1830	5858
1686	2170	28929
978	1635	27583
2772	3880	28811
3830	3885	19412
4229	843	27498
915	878	10720
4612	4897	3005
3903	2325	19425
4972	2155	27694
604	691	9712
2219	588	7722
4142	2855	9640
730	341	14646
2550	1529	282
3138	4729	28233
2233	1672	2349
836	4024	21725
3566	4302	30217
1432	630	31233
787	2105	1911
458	3665	26733
1990	4909	27865
539	2600	24961
2216	3697	12678
1041	2082	17873
3348	306	24265
2505	4595	24825
4956	361	28839
528	2385	5598
1088	3646	826
336	1040	4509
1750	4611	26939
721	4900	29147
35	2265	31203
274	568	27392
3237	2332	14356
1831	3242	1251
4020	4173	26880
4826	546	11031
516	4869	20395
2213	2939	433
336	2132	1489
2984	1505	17055
2816	633	29864
2405	4785	23773
4103	1500	11558
4223	2952	31670
4906	195	9714
4645	791	10836
3242	3751	15566
3387	1117	22303
3128	2370	21334
4204	2308	1990
2321	3745	18564
2327	2667	30333
4137	3799	28025
737	4126	4688
3752	1145	1704
387	3360	24555
1661	456	14144
4030	2060	6590
3500	654	2620
977	896	11417
4004	1237	31501
1422	3768	24906
2880	2541	17907
4953	3579	20475
4766	73	22641
1126	3295	28077
4740	2367	630
1896	4645	11728
1017	2069	21423
1462	4473	21876
2823	1334	20923
3505	543	10200
4194	4379	6485
1373	3632	609
3972	4610	7979
1744	4213	13303
3975	4517	1678
3139	2544	21814
1118	2119	31770
2503	1957	2005
4154	921	20850
442	1048	1586
390	2843	566
94	1389	26892
3529	4826	13141
3217	3634	3453
1799	437	14970
486	4591	22621
621	4005	3998
4994	2672	5524
949	2145	8127
2823	1460	18713
2962	790	16075
4201	2844	18883
3820	389	15207
3431	119	25251
3500	4672	4125
413	4997	31410
3365	261	6578
286	3755	22543
774	3758	20895
3245	2512	15951
1768	2768	6273
4741	1209	20346
1892	4052	19679
628	1717	18592
3792	4426	27451
1933	4551	29841
3806	4390	18126
3292	2721	6993
807	3357	9538
1608	3778	1667
1533	714	18471
3871	449	7143
4549	145	2586
2270	2229	17531
2368	4073	9386
1454	1836	28266
69	4206	21399
3716	4880	30764
612	1033	8322
3543	3441	15196
862	2346	939
2637	3083	26090
4923	976	13457
2395	620	12640
1467	4357	26516
1880	1718	2147
3003	4307	12587
3340	495	15347
4575	4325	5939
1294	4484	25033
835	8	21234
1810	4516	26851
3883	2403	12303
4124	4242	14988
301	4954	18688
3309	1509	13105
1812	1504	29721
494	1074	20890
1245	2923	24109
2731	3751	11878
4721	2962	6385
4115	3738	12281
4983	2517	30713
749	3620	27020
3828	1732	4868
1845	4904	13265
1921	1871	29752
4805	2993	9360
2789	3487	8461
1460	3713	24045
1226	1637	6211
436	2839	27871
1374	3458	16061
4154	4310	31820
2147	670	19893
77	2336	21503
1745	2839	17344
3274	2743	27396
324	4792	9423
3070	3158	28338
2230	4268	16648
536	2619	22310
491	3429	24950
2331	2021	5407
2890	2197	14561
3243	3767	20550
2132	664	3146
3522	4582	7415
1483	4315	25175
1238	1752	28308
513	683	8215
1531	4751	5006
3025	2060	20209
4399	2832	31919
3144	1531	25385
2567	3279	24380
3930	2509	11416
3009	1710	3470
3014	3057	16704
3444	4302	22749
1057	2346	5505
1601	4354	28188
3602	1140	25571
4875	146	9059
1234	857	7387
2919	4014	6137
1097	2018	8770
573	3897	16969
2092	1921	8103
340	797	10462
626	1863	27829
1502	1577	19958
4790	3893	17339
2644	4036	25857
2739	4609	1239
4429	84	8769
2479	2119	30768
4588	4424	28900
2420	999	11410
85	1944	25602
4994	1711	3360
1675	424	23415
3744	1167	17454
1668	2314	13645
3925	2893	13181
4437	433	29605
633	2898	4260
1211	2512	5607
3661	1065	15807
1054	3135	14546
3008	1698	2273
2762	2417	17502
3454	2964	25431
3202	494	18653
185	2843	17058
678	107	3974
894	609	27832
3269	4508	12096
103	1463	23002
3131	1906	9721
4420	4643	27828
4092	2259	10581
1820	2946	14061
4659	1589	8606
4896	411	23267
2296	3065	19824
1187	84	28811
1876	259	6283
4076	3135	105
1841	543	20325
2286	2895	11557
3505	2787	21607
4820	547	3029
4164	4609	16393
3944	4578	29956
2225	4693	19527
4948	3529	5029
4579	2863	15035
3202	3023	25381
3072	1891	3267
4187	4820	7046
2349	1330	4190
4201	465	2287
3512	4526	30469
1624	2310	2585
3179	1766	5192
461	3361	30775
714	2376	9370
1609	283	14177
3089	1881	10405
939	4010	2650
4520	4078	28388
2096	1633	18162
4195	2307	2911
2346	2285	30748
2138	2303	7090
1670	910	27672
4834	1507	6769
2801	2404	29475
3747	674	2813
187	4450	23803
1654	3867	17955
3250	3491	2693
71	422	22206
177	101	11259
961	1338	28386
1987	779	19753
4048	3076	24307
918	2731	10998
2593	4644	10145
3343	4088	28737
3642	4386	29421
2604	1886	15416
365	2225	33
3041	4623	924
4585	2268	30059
3262	2477	19423
1720	1284	29627
4547	3826	5697
3811	3965	10083
564	490	15254
2903	574	8690
110	1645	23691
1719	2392	28445
1651	4964	18404
400	2824	19339
55	4426	481
1506	2223	29817
2205	296	13758
2334	636	22092
741	1845	22266
146	2563	7833
843	4051	16253
2662	713	21313
396	3667	21685
3258	3845	6632
2085	36	11974
2369	1711	5595
149	1743	5175
4072	4998	13733
3694	2381	15871
2767	791	25556
120	4126	17678
185	4208	9320
3238	291	9470
3835	344	18017
3932	1520	20259
4807	2641	22568
4784	3770	5804
1816	973	25530
570	2205	6426
2842	4976	9029
184	941	16823
3743	1358	29933
2515	3107	2979
2576	264	5723
2681	38	17185
3358	4233	28030
4795	3434	24399
768	1882	5795
2226	4603	5063
376	4314	25111
2345	2178	26420
4302	9	16815
4131	938	5916
4803	2191	25986
4984	4613	18926
303	3210	25949
1727	2430	1542
3060	2044	2689
1118	3300	11899
3390	4763	31698
1998	1550	15392
400	4088	1236
3094	1522	22947
2332	4300	4355
2361	3843	29052
2774	3581	15934
1062	3991	27853
1056	579	3909
3192	985	18149
167	455	13101
221	4275	490
4748	4382	18249
3059	3069	21583
3298	1949	25069
4109	4614	20978
3501	4696	19383
2345	799	29824
3494	2510	5899
324	3636	26173
4207	43	6385
455	2648	3372
1518	4800	5838
108	344	13646
2821	1735	28450
4294	2770	7335
1903	330	23317
2881	4420	31677
4531	2383	12251
1443	932	20718
1430	198	1716
2934	4047	24875
472	3184	6659
2444	2502	11868
3319	673	11258
1707	2410	28769
2314	1967	5632
1274	1224	6532
835	505	19511
2015	3528	11104
2351	1351	29348
2289	3133	28442
1384	3625	9676
1491	4096	1588
484	4905	11095
2118	4587	14396
4284	2813	18130
3056	1528	14088
471	1632	10513
2066	410	6595
1223	219	29736
2648	32	4163
1860	2591	9953
779	3303	19427
682	856	26817
4720	1123	26720
4001	1166	771
2760	2123	20144
3380	1078	19179
3296	3230	10942
1849	2649	19599
3162	236	16408
3449	2176	27081
1466	1603	5403
2771	2035	17573
4828	201	7341
4965	4207	25753
1048	1570	338
4800	722	12982
2356	1254	29424
4509	1643	11915
778	2678	27395
4638	4162	21666
3740	2952	11564
292	2045	31021
3611	2091	31773
2207	4501	16301
136	1805	16233
816	2897	19927
805	3991	25086
124	1376	15463
2757	3623	11093
2405	4009	11796
1684	4251	9150
4432	1988	1051
3299	2053	7579
2584	4003	31659
2229	4237	11104
4508	1702	4395
2011	1329	24358
2061	206	3019
973	1228	9517
886	4456	18858
4724	425	23473
1010	3164	20884
1088	804	19415
4116	4003	7241
1557	986	5349
695	1138	4997
2432	1910	9519
1190	803	17757
549	4444	14898
3970	2281	28103
4863	2230	7473
2101	306	21164
3339	3841	7462
4979	4508	24444
1544	287	2920
3815	3520	31844
4666	4957	26675
471	672	3440
2594	3655	20951
1468	2074	13619
403	1424	4358
1683	2011	5062
4315	3669	26638
2034	3211	471
2947	2542	31384
3175	1663	25303
1100	3175	27534
316	1148	21881
4077	1698	1417
2877	3	22912
3124	1768	11837
2462	3211	15127
2103	4612	17845
1310	325	26222
1967	2066	24861
341	1651	20081
132	4765	15611
1848	1717	21950
2388	2	20615
3982	3732	28182
1944	486	18758
4212	822	8323
3625	4623	12894
1219	2158	8406
2293	2913	29954
2443	2104	6548
3626	3113	18235
686	2100	849
2904	3031	16032
4587	4136	18277
593	4593	31795
3298	2898	5969
3703	2203	18223
4038	4825	9700
1333	1617	29890
1975	1066	30273
3898	2549	24192
2561	3194	18384
4495	3132	17880
2412	1115	9794
888	57	8807
959	1032	1890
2860	1573	25213
4418	3303	25135
2647	3214	4047
3244	144	5328
4352	4239	23041
2701	1874	6756
2661	3842	19223
4536	251	5475
44	4703	8382
2262	2663	2279
1629	3474	16679
1624	116	17787
1158	3014	25712
4735	1396	5755
1675	1649	2199
923	1315	15999
1961	3675	19249
2749	3195	30597
4331	3722	20825
2033	2069	4113
4298	964	24210
1935	2033	6380
3465	3987	2603
3433	2085	31824
3783	1642	24699
3219	2074	20111
1058	3031	20556
3477	526	28549
4672	3040	7200
723	3872	1597
4962	78	18
1638	54	7098
2148	4404	4166
3323	2787	24800
4598	2727	7669
4273	4428	10499
1369	546	22420
2466	4088	16909
114	1181	24576
2309	1373	5766
2542	1908	5684
982	1597	723
2333	1566	183
747	175	5526
4818	3814	17623
903	495	22097
304	717	9563
3499	2650	18907
2239	3010	31984
347	2717	28560
4387	3436	20544
1670	3817	18087
4423	3263	27040
1674	453	937
403	3821	15264
3798	2102	10189
2439	3791	15019
2148	2309	5405
4648	2154	20830
3339	292	25152
4029	2950	26156
1829	2966	31666
1148	1754	9982
4996	4117	17166
2036	4757	19376
158	2656	5781
973	3821	10233
2479	4056	15094
716	2183	27429
3152	2358	5294
3616	4604	14845
2875	2951	23758
4197	4354	13942
1203	1059	19808
131	2587	23632
721	1447	2234
2081	2858	29284
1685	2988	4696
4812	4673	8711
661	3051	16467
1308	1631	14299
2040	711	25154
895	1101	18656
2239	2873	9561
3003	2295	2659
87	357	19879
3240	3050	21462
4545	3293	1739
3394	2707	16365
298	4153	28115
4038	2366	31751
1416	4806	17873
2103	624	4260
1382	1368	15783
37	3387	17603
1654	4980	15903
286	2045	3691
4472	4038	22624
4768	4119	25014
1255	1890	5206
4085	3307	23484
2784	4860	23905
484	1693	692
1867	960	1928
2421	3601	14404
1267	3200	8414
2032	1334	20316
4885	959	23345
595	1553	2552
2868	2222	7718
30	1626	6135
173	4455	13690
2691	1233	3056
3076	1293	2922
1162	3914	14758
900	2426	5492
1905	4253	14768
3026	3125	9972
4349	2935	18705
3001	726	15911
243	2077	1618
2921	3321	960
4967	461	28617
846	1084	8483
4900	2197	8738
1832	3037	20794
2089	2067	8049
4996	4684	18265
4177	3536	7024
1770	3077	18330
4487	2721	31003
1937	3631	18162
4160	704	1743
4434	1287	26066
4207	4266	23649
2974	125	10214
759	1123	7844
418	812	17333
4943	1458	20063
2619	1670	27927
1971	3456	7052
768	4038	10191
48	3332	13795
2437	4026	29023
1214	76	13962
3279	1138	24978
2179	2101	8355
1167	2940	21386
1508	714	6615
1978	3075	19638
4107	1115	4774
4825	4498	17591
647	1672	28920
2125	331	31393
2914	3260	17855
3671	4081	5471
3135	2073	1609
4923	1329	4060
2093	84	2461
2002	4160	8064
763	1122	18011
3007	117	25080
2676	3705	18841
508	4276	17865
686	1212	15922
3353	3734	18823
2358	3535	17400
1869	1562	8488
166	1233	4589
2103	515	17684
2275	2216	28518
1179	1155	24068
1671	4329	22065
1127	4854	9387
2076	2785	17225
2204	153	30665
4428	1365	27922
3890	3487	9915
3007	1308	3347
46	4388	18392
738	3653	18377
496	3239	17941
4909	2257	12878
4825	612	9384
2702	4622	18977
4287	290	9014
2949	510	10786
3856	4186	26851
2953	4505	11699
4613	1834	28113
1052	1986	23847
2822	569	4065
2073	1572	1042
4902	1655	31246
1569	3936	26526
1653	2630	5155
4359	1567	25245
2819	2970	29835
579	859	22917
4266	1900	30108
3642	1169	8280
4715	1745	28188
811	1835	4610
151	3939	1515
3269	4127	26494
4358	3738	30743
2965	279	15682
3202	4384	4166
4834	2539	11234
2881	4620	30543
3749	1225	28103
4328	330	615
3062	3925	26774
3461	4819	8442
1923	4515	24845
1767	4003	13999
3489	990	20543
3525	257	17652
4808	1130	31731
96	4371	14650
2686	2027	15766
3980	4558	10600
2305	3907	21500
1274	810	15528
2681	2013	30511
4262	1784	1330
3542	2526	20015
1498	4046	13999
1350	2582	9181
599	3949	1026
3421	1727	16100
784	3488	25293
4419	1028	1027
4883	356	25869
4973	1932	18522
2491	2870	31752
2786	4466	27126
883	4815	18473
3116	3469	6788
2799	1871	15516
1341	3855	14809
4154	4975	14316
974	2854	3605
1490	3026	19625
619	1296	789
3280	1112	5373
1436	4670	12295
3789	1984	26083
2301	3616	20325
2957	437	28736
1313	300	24327
2011	4526	22236
958	2642	9335
1255	1445	2541
3955	782	25270
4796	2173	27233
3870	4170	1559
948	3633	16273
3900	206	14491
4968	3936	30751
3197	2387	2535
1179	2870	29584
3640	3484	22428
4890	4619	24572
428	4638	6330
4001	906	31638
3203	630	432
1346	2088	15589
3928	3919	20839
3979	2361	2302
3578	4854	11478
3892	1459	10587
2419	3402	29761
2766	767	7666
4191	3889	4286
1621	1454	17107
300	3179	16481
2147	3053	26229
2296	3357	13348
1488	252	24676
1947	861	9701
3438	543	25778
3560	3176	14791
2492	1521	30248
3603	3749	28994
3773	2293	21783
3183	3119	31272
1727	2227	27093
4660	4036	12380
986	797	22000
567	3250	19135
1216	993	30909
3435	4859	25363
3976	3416	6639
2603	4493	19688
2713	3135	4189
1396	1573	16350
2516	1044	30269
3487	682	24067
1559	1987	22810
3179	4229	28583
1436	3436	9212
1100	4972	6620
3519	2011	852
912	1274	3751
1669	3336	13299
2908	777	14823
4656	4785	24050
2842	1723	5254
215	903	18248
318	1324	4101
3174	4745	17044
3903	1038	17022
2628	2908	29438
4595	4365	29875
3501	3178	8436
4568	2245	6337
959	2109	10334
1709	837	6549
3987	1852	9772
117	1875	2223
1377	3006	7743
3043	4476	17307
1500	1516	14426
2213	3825	15760
4967	2442	26574
2746	1733	31268
4405	1072	29436
819	2330	16588
772	2120	19289
3052	4523	2872
3096	4222	31820
3898	3810	11613
3872	4047	5234
2301	3609	8480
357	4234	1246
1499	3595	1792
1070	4441	16547
4352	4108	28663
4212	1719	11018
1886	3647	15144
1883	2363	5914
3234	4665	6811
110	1722	2235
2406	643	3321
4302	2402	13458
3187	1150	4612
2164	599	5517
2819	3222	8224
3713	4750	6559
2641	4257	28306
3487	1085	24665
4899	449	15671
885	3781	8279
3345	452	17198
3105	1322	15386
1003	1898	28608
315	4297	505
4326	75	26697
4322	1937	26237
2459	2496	1296
4218	174	4211
3542	2597	16554
8	3856	20899
4049	4924	12495
4169	456	13833
4563	2521	4658
1470	1041	21013
4855	1767	10452
3115	2863	7317
4558	1110	31179
1018	4595	23715
4507	399	28723
3602	4058	19284
3546	3224	15290
3985	3248	30960
4792	807	24491
4649	2910	2588
892	3212	296
1512	3513	25751
3608	725	23091
4536	3719	14610
1155	3220	11718
4978	3685	20551
